payment_id,order_id,customer_id,payment_timestamp,payment_method,card_last4,transaction_amount,currency,payment_status
PAY000012688,ORD000032357,CUST0003327,2026-04-26T13:39:00,CARD,1987,4638.39,GBP,REFUNDED
PAY000012689,ORD000041356,CUST0006871,2026-03-26T14:39:05,BANK_TRANSFER,6169,464.93,INR,SUCCESS
PAY000012690,ORD000011835,CUST0009539,2026-01-03T21:55:16,CARD,9519,1436.67,USD,SUCCESS
PAY000012691,ORD000067400,CUST0006239,2026-05-26T08:14:47,BANK_TRANSFER,1930,3663.99,GBP,FAILED
PAY000012692,ORD000018949,CUST0000555,2026-05-30T13:21:58,WALLET,1267,18.68,GBP,FAILED
PAY000012693,ORD000084611,CUST0003074,2026-06-15T05:35:15,WALLET,3170,2141.66,INR,FAILED
PAY000012694,ORD000054072,CUST0001750,2026-01-28T22:00:47,BANK_TRANSFER,8393,391.84,INR,REFUNDED
PAY000012695,ORD000007260,CUST0002616,2026-01-25T23:40:02,UPI,1274,985.8,GBP,SUCCESS
PAY000012696,ORD000098155,CUST0006684,2026-01-28T22:54:19,WALLET,6295,1311.14,USD,SUCCESS
PAY000012697,ORD000038634,CUST0006984,2026-06-03T11:04:05,UPI,1902,2044.9,USD,REFUNDED
PAY000012698,ORD000097626,CUST0009055,2026-06-25T16:37:58,BANK_TRANSFER,2780,4636.72,INR,SUCCESS
PAY000012699,ORD000042267,CUST0001619,2026-05-01T01:59:09,BANK_TRANSFER,3152,3907.4,USD,SUCCESS
PAY000012700,ORD000056170,CUST0000483,2026-03-25T14:04:13,CARD,3736,1717.36,INR,SUCCESS
PAY000012701,ORD000058841,CUST0009968,2026-03-26T13:57:18,CARD,2217,1704.91,USD,SUCCESS
PAY000012702,ORD000028869,CUST0007230,2026-01-10T11:34:22,WALLET,7291,1044.31,USD,SUCCESS
PAY000012703,ORD000019806,CUST0004393,2026-02-25T14:49:56,CARD,0907,516.09,INR,SUCCESS
PAY000012704,ORD000079127,CUST0007036,2026-07-16T15:12:28,CARD,5579,2632.04,INR,SUCCESS
PAY000012705,ORD000002624,CUST0006837,2026-03-24T23:05:08,UPI,4780,2338.56,USD,FAILED
PAY000012706,ORD000044122,CUST0000198,2026-03-24T05:15:31,BANK_TRANSFER,0918,2546.22,USD,SUCCESS
PAY000012707,ORD000002425,CUST0007330,2026-06-16T09:47:15,UPI,4099,1986.88,USD,FAILED
PAY000012708,ORD000059010,CUST0000633,2026-05-10T02:36:27,WALLET,9745,225.15,GBP,SUCCESS
PAY000012709,ORD000099067,CUST0003448,2026-01-31T00:42:16,BANK_TRANSFER,3292,1651.45,INR,SUCCESS
PAY000012710,ORD000046134,CUST0007679,2026-02-18T18:28:40,CARD,2155,4640.73,USD,REFUNDED
PAY000012711,ORD000003220,CUST0001079,2026-03-15T06:57:22,CARD,0273,1091.94,INR,SUCCESS
PAY000012712,ORD000061785,CUST0009688,2026-07-26T21:24:01,BANK_TRANSFER,6598,4691.76,GBP,SUCCESS
PAY000012713,ORD000011411,CUST0008271,2026-02-17T02:38:14,BANK_TRANSFER,2235,1866.9,GBP,FAILED
PAY000012714,ORD000037780,CUST0009173,2026-05-30T04:13:22,UPI,7915,4869.4,USD,SUCCESS
PAY000012715,ORD000048330,CUST0003517,2026-07-08T12:34:35,BANK_TRANSFER,0554,3322.88,GBP,FAILED
PAY000012716,ORD000042395,CUST0001509,2026-03-22T06:36:42,WALLET,8529,285.42,USD,SUCCESS
PAY000012717,ORD000009502,CUST0002338,2026-05-26T17:33:19,CARD,2695,4061.07,GBP,REFUNDED
PAY000012718,ORD000049923,CUST0001977,2026-03-04T07:31:28,BANK_TRANSFER,8628,795.54,INR,SUCCESS
PAY000012719,ORD000078204,CUST0008066,2026-05-16T21:21:24,WALLET,6478,225.96,INR,SUCCESS
PAY000012720,ORD000015677,CUST0003850,2026-03-01T14:49:47,UPI,7029,660.18,GBP,SUCCESS
PAY000012721,ORD000049845,CUST0008305,2026-06-16T19:39:53,UPI,2424,753.25,INR,SUCCESS
PAY000012722,ORD000097919,CUST0005594,2026-05-09T16:56:35,UPI,6046,3702.82,INR,SUCCESS
PAY000012723,ORD000026532,CUST0005366,2026-06-25T00:46:44,BANK_TRANSFER,4975,4589.17,INR,REFUNDED
PAY000012724,ORD000096083,CUST0000794,2026-05-13T21:44:40,CARD,4671,3916.18,USD,SUCCESS
PAY000012725,ORD000019171,CUST0002554,2026-02-25T11:22:14,WALLET,6289,553.44,INR,SUCCESS
PAY000012726,ORD000046723,CUST0007961,2026-01-15T03:33:30,UPI,7667,679.98,USD,SUCCESS
PAY000012727,ORD000039878,CUST0008630,2026-07-02T21:48:08,BANK_TRANSFER,4338,1640.11,USD,SUCCESS
PAY000012728,ORD000078280,CUST0008791,2026-03-04T13:04:52,UPI,2866,3079.5,USD,SUCCESS
PAY000012729,ORD000069004,CUST0008069,2026-04-25T09:32:34,WALLET,7025,345.58,GBP,SUCCESS
PAY000012730,ORD000009400,CUST0009925,2026-06-27T02:11:27,BANK_TRANSFER,0137,4337.2,GBP,SUCCESS
PAY000012731,ORD000072729,CUST0005094,2026-02-10T01:59:34,WALLET,1099,3124.21,USD,FAILED
PAY000012732,ORD000050053,CUST0006558,2026-02-02T17:56:14,WALLET,8055,2900.92,GBP,SUCCESS
PAY000012733,ORD000094265,CUST0008939,2026-02-08T04:09:42,UPI,7142,2790.92,USD,SUCCESS
PAY000012734,ORD000031158,CUST0001557,2026-02-28T03:21:06,UPI,3444,2901.2,GBP,SUCCESS
PAY000012735,ORD000030733,CUST0009599,2026-06-16T23:56:21,CARD,2419,1905.7,USD,SUCCESS
PAY000012736,ORD000084183,CUST0000777,2026-01-26T04:13:54,BANK_TRANSFER,8982,347.52,INR,REFUNDED
PAY000012737,ORD000078309,CUST0005601,2026-05-19T10:48:53,CARD,6573,4641.0,GBP,SUCCESS
PAY000012738,ORD000002496,CUST0006828,2026-01-12T23:32:23,UPI,8112,2879.03,INR,SUCCESS
PAY000012739,ORD000016292,CUST0001495,2026-05-15T18:12:18,BANK_TRANSFER,9533,2280.37,USD,SUCCESS
PAY000012740,ORD000029392,CUST0000383,2026-01-27T19:07:26,CARD,4167,4726.11,GBP,SUCCESS
PAY000012741,ORD000089932,CUST0002743,2026-01-23T00:37:26,UPI,3767,1555.31,GBP,SUCCESS
PAY000012742,ORD000073986,CUST0004027,2026-06-07T12:00:45,WALLET,5646,4565.55,INR,SUCCESS
PAY000012743,ORD000009076,CUST0006474,2026-04-13T17:50:47,WALLET,7354,4133.79,USD,SUCCESS
PAY000012744,ORD000015500,CUST0008694,2026-03-15T20:54:39,CARD,4386,4375.88,GBP,SUCCESS
PAY000012745,ORD000026582,CUST0000576,2026-01-11T16:03:14,BANK_TRANSFER,7771,3133.54,INR,SUCCESS
PAY000012746,ORD000011361,CUST0005156,2026-05-20T03:13:00,UPI,8660,4656.94,GBP,SUCCESS
PAY000012747,ORD000071678,CUST0009602,2026-05-30T21:49:56,BANK_TRANSFER,9291,2524.32,INR,SUCCESS
PAY000012748,ORD000088108,CUST0001025,2026-02-13T04:14:40,BANK_TRANSFER,2476,3916.32,GBP,SUCCESS
PAY000012749,ORD000037803,CUST0005524,2026-02-25T23:59:48,WALLET,7585,2722.09,INR,SUCCESS
PAY000012750,ORD000069895,CUST0005446,2026-07-11T21:46:51,UPI,2698,3987.01,GBP,SUCCESS
PAY000012751,ORD000097919,CUST0005496,2026-04-20T03:06:54,UPI,5711,180.15,GBP,SUCCESS
PAY000012752,ORD000037314,CUST0008618,2026-03-02T15:51:15,UPI,0441,2286.1,USD,SUCCESS
PAY000012753,ORD000067915,CUST0000903,2026-02-19T17:09:16,BANK_TRANSFER,5549,1656.83,USD,SUCCESS
PAY000012754,ORD000022733,CUST0007553,2026-03-28T06:46:28,WALLET,0278,503.7,INR,SUCCESS
PAY000012755,ORD000035273,CUST0009398,2026-04-01T23:10:26,BANK_TRANSFER,7823,1286.92,GBP,SUCCESS
PAY000012756,ORD000083790,CUST0005935,2026-05-20T21:28:08,WALLET,4316,1132.15,USD,SUCCESS
PAY000012757,ORD000004414,CUST0003927,2026-07-17T21:22:14,WALLET,3736,2561.77,INR,SUCCESS
PAY000012758,ORD000036140,CUST0000768,2026-01-14T02:11:48,UPI,9589,3462.45,INR,REFUNDED
PAY000012759,ORD000031766,CUST0000137,2026-04-22T00:18:34,BANK_TRANSFER,4137,130.75,USD,REFUNDED
PAY000012760,ORD000058334,CUST0006150,2026-01-13T03:38:46,WALLET,2480,2674.96,GBP,SUCCESS
PAY000012761,ORD000070099,CUST0007565,2026-01-03T09:08:45,WALLET,6587,2241.67,INR,REFUNDED
PAY000012762,ORD000061747,CUST0007232,2026-02-01T08:18:30,WALLET,0550,903.39,INR,SUCCESS
PAY000012763,ORD000076091,CUST0007250,2026-05-28T18:15:31,WALLET,8291,2625.31,USD,SUCCESS
PAY000012764,ORD000016276,CUST0009725,2026-05-08T03:45:48,UPI,7317,3907.65,USD,SUCCESS
PAY000012765,ORD000002271,CUST0009524,2026-05-15T06:22:30,CARD,8452,1004.25,GBP,SUCCESS
PAY000012766,ORD000060455,CUST0003471,2026-01-31T13:28:12,UPI,2261,4040.32,GBP,REFUNDED
PAY000012767,ORD000013972,CUST0005708,2026-04-21T11:46:22,BANK_TRANSFER,0248,960.6,GBP,SUCCESS
PAY000012768,ORD000013154,CUST0000497,2026-05-05T09:04:07,WALLET,9387,4581.02,INR,SUCCESS
PAY000012769,ORD000091484,CUST0000612,2026-03-04T12:34:57,BANK_TRANSFER,2213,1440.61,INR,SUCCESS
PAY000012770,ORD000089230,CUST0005239,2026-06-14T18:34:48,BANK_TRANSFER,7075,3863.53,INR,SUCCESS
PAY000012771,ORD000006950,CUST0003335,2026-07-27T11:32:25,UPI,5122,156.5,USD,SUCCESS
PAY000012772,ORD000019270,CUST0007395,2026-04-01T05:28:38,WALLET,0684,3688.9,INR,SUCCESS
PAY000012773,ORD000053113,CUST0006788,2026-05-07T03:39:16,UPI,9421,2999.19,INR,SUCCESS
PAY000012774,ORD000072653,CUST0006955,2026-01-03T13:01:22,CARD,3704,4146.4,INR,FAILED
PAY000012775,ORD000036944,CUST0002930,2026-03-20T00:50:27,WALLET,1475,4911.0,GBP,SUCCESS
PAY000012776,ORD000026871,CUST0000887,2026-02-05T20:24:16,WALLET,6570,4724.86,INR,REFUNDED
PAY000012777,ORD000044077,CUST0009846,2026-05-14T18:35:33,BANK_TRANSFER,3114,4078.63,INR,SUCCESS
PAY000012778,ORD000032730,CUST0009783,2026-05-31T06:54:12,BANK_TRANSFER,8183,1729.22,INR,FAILED
PAY000012779,ORD000042496,CUST0001441,2026-02-04T19:13:14,WALLET,1149,2391.1,USD,SUCCESS
PAY000012780,ORD000010661,CUST0008824,2026-05-19T18:47:04,UPI,9463,3479.06,INR,SUCCESS
PAY000012781,ORD000060120,CUST0009208,2026-03-11T14:58:38,CARD,4262,3386.06,USD,SUCCESS
PAY000012782,ORD000071375,CUST0007994,2026-03-18T23:50:00,BANK_TRANSFER,7166,1488.22,USD,SUCCESS
PAY000012783,ORD000054954,CUST0001017,2026-04-04T02:49:21,CARD,3833,884.27,GBP,SUCCESS
PAY000012784,ORD000077041,CUST0002174,2026-01-25T20:51:56,WALLET,6824,1236.41,GBP,SUCCESS
PAY000012785,ORD000011742,CUST0007836,2026-03-06T06:04:03,BANK_TRANSFER,1247,3773.01,USD,SUCCESS
PAY000012786,ORD000057510,CUST0007892,2026-03-05T00:57:47,WALLET,6354,1569.51,INR,SUCCESS
PAY000012787,ORD000029329,CUST0007172,2026-03-24T05:31:41,BANK_TRANSFER,7714,4823.77,INR,SUCCESS
PAY000012788,ORD000054023,CUST0003252,2026-06-17T05:58:39,CARD,2877,4577.5,GBP,SUCCESS
PAY000012789,ORD000012884,CUST0007371,2026-06-21T19:52:10,BANK_TRANSFER,2168,3437.18,INR,SUCCESS
PAY000012790,ORD000072179,CUST0003024,2026-01-31T14:03:05,UPI,7381,681.99,USD,SUCCESS
PAY000012791,ORD000075627,CUST0000551,2026-01-27T12:44:06,UPI,2549,2208.34,USD,FAILED
PAY000012792,ORD000060720,CUST0006788,2026-01-26T04:40:26,CARD,7929,1541.53,GBP,SUCCESS
PAY000012793,ORD000040143,CUST0003875,2026-01-06T12:00:33,BANK_TRANSFER,6087,1764.24,GBP,SUCCESS
PAY000012794,ORD000074313,CUST0001086,2026-07-30T05:35:27,CARD,8207,3338.26,USD,FAILED
PAY000012795,ORD000069010,CUST0006751,2026-02-01T08:56:03,WALLET,6559,3381.04,GBP,SUCCESS
PAY000012796,ORD000016956,CUST0001274,2026-04-10T06:01:08,BANK_TRANSFER,4611,992.63,INR,SUCCESS
PAY000012797,ORD000099733,CUST0007522,2026-06-11T00:47:27,BANK_TRANSFER,5940,3332.8,INR,SUCCESS
PAY000012798,ORD000090528,CUST0006040,2026-07-14T06:48:08,BANK_TRANSFER,2340,3557.83,INR,REFUNDED
PAY000012799,ORD000053922,CUST0001151,2026-04-07T01:02:04,BANK_TRANSFER,0983,2735.7,GBP,SUCCESS
PAY000012800,ORD000006520,CUST0005233,2026-03-13T14:37:27,UPI,7349,1499.82,GBP,FAILED
PAY000012801,ORD000059235,CUST0005563,2026-06-26T11:23:19,CARD,2612,2552.59,INR,FAILED
PAY000012802,ORD000041006,CUST0007445,2026-04-26T23:06:22,CARD,2906,1458.51,USD,SUCCESS
PAY000012803,ORD000041864,CUST0001426,2026-01-06T10:57:21,BANK_TRANSFER,7459,1318.06,USD,SUCCESS
PAY000012804,ORD000040449,CUST0004742,2026-06-18T05:23:22,WALLET,4166,652.83,INR,SUCCESS
PAY000012805,ORD000006767,CUST0002318,2026-05-11T09:01:42,UPI,3706,4377.22,GBP,SUCCESS
PAY000012806,ORD000058163,CUST0003830,2026-04-22T08:56:52,CARD,4132,2119.27,USD,FAILED
PAY000012807,ORD000047783,CUST0008283,2026-01-05T20:13:38,CARD,0042,1400.27,GBP,SUCCESS
PAY000012808,ORD000082614,CUST0004031,2026-03-07T21:16:01,WALLET,0395,1438.6,GBP,SUCCESS
PAY000012809,ORD000006746,CUST0005399,2026-07-15T13:22:56,CARD,5233,2968.22,USD,SUCCESS
PAY000012810,ORD000058755,CUST0006887,2026-02-13T05:46:36,CARD,1262,2034.55,INR,SUCCESS
PAY000012811,ORD000069151,CUST0003568,2026-05-22T07:02:10,UPI,1594,233.86,GBP,SUCCESS
PAY000012812,ORD000058127,CUST0007042,2026-05-06T23:46:57,UPI,5590,764.33,GBP,SUCCESS
PAY000012813,ORD000010647,CUST0003108,2026-05-29T00:08:14,CARD,2525,819.39,USD,SUCCESS
PAY000012814,ORD000064659,CUST0003837,2026-07-20T12:32:17,CARD,6951,3128.67,INR,SUCCESS
PAY000012815,ORD000053383,CUST0003676,2026-03-10T21:29:48,CARD,4756,4381.9,GBP,FAILED
PAY000012816,ORD000009420,CUST0004922,2026-05-07T14:31:22,UPI,6149,1007.44,INR,SUCCESS
PAY000012817,ORD000081440,CUST0009434,2026-05-01T08:02:14,BANK_TRANSFER,1607,4186.87,GBP,SUCCESS
PAY000012818,ORD000003414,CUST0006202,2026-07-17T23:24:39,WALLET,5680,1611.44,USD,SUCCESS
PAY000012819,ORD000077610,CUST0008302,2026-07-23T05:46:20,BANK_TRANSFER,9753,3420.87,GBP,SUCCESS
PAY000012820,ORD000069948,CUST0007987,2026-02-06T07:06:10,BANK_TRANSFER,7010,3685.68,GBP,FAILED
PAY000012821,ORD000029359,CUST0003236,2026-04-28T10:57:21,CARD,0749,4068.4,GBP,SUCCESS
PAY000012822,ORD000061711,CUST0008480,2026-04-29T10:28:26,BANK_TRANSFER,5124,394.97,GBP,SUCCESS
PAY000012823,ORD000051640,CUST0005418,2026-05-06T20:03:20,WALLET,0891,1423.3,INR,SUCCESS
PAY000012824,ORD000017773,CUST0005483,2026-05-17T16:29:02,WALLET,6599,2689.59,GBP,SUCCESS
PAY000012825,ORD000064766,CUST0004973,2026-02-25T15:31:26,WALLET,2804,372.51,INR,SUCCESS
PAY000012826,ORD000017665,CUST0007978,2026-07-04T20:17:33,WALLET,3871,3304.78,INR,SUCCESS
PAY000012827,ORD000026727,CUST0006375,2026-05-16T15:04:40,UPI,8169,3311.28,USD,SUCCESS
PAY000012828,ORD000061395,CUST0001360,2026-06-13T00:04:49,BANK_TRANSFER,3173,2501.97,INR,SUCCESS
PAY000012829,ORD000082827,CUST0002096,2026-06-14T23:52:56,CARD,9288,3793.47,INR,SUCCESS
PAY000012830,ORD000044860,CUST0005789,2026-07-03T11:42:00,UPI,2495,599.58,GBP,SUCCESS
PAY000012831,ORD000060188,CUST0008621,2026-01-27T00:10:13,CARD,3978,3840.28,GBP,SUCCESS
PAY000012832,ORD000022557,CUST0007627,2026-03-04T12:08:01,UPI,6500,239.49,GBP,SUCCESS
PAY000012833,ORD000019223,CUST0005426,2026-01-15T00:29:57,WALLET,5144,954.65,USD,SUCCESS
PAY000012834,ORD000070910,CUST0005483,2026-02-08T13:55:12,BANK_TRANSFER,7020,825.57,INR,SUCCESS
PAY000012835,ORD000025825,CUST0002474,2026-03-29T08:00:28,CARD,7265,4574.73,GBP,SUCCESS
PAY000012836,ORD000010621,CUST0008844,2026-02-11T13:45:46,CARD,4000,918.37,USD,SUCCESS
PAY000012837,ORD000081675,CUST0003484,2026-03-20T09:40:53,CARD,7653,4616.99,INR,SUCCESS
PAY000012838,ORD000096608,CUST0006132,2026-02-03T10:05:53,BANK_TRANSFER,5285,1057.11,USD,SUCCESS
PAY000012839,ORD000044302,CUST0002528,2026-06-05T14:17:08,CARD,7184,4064.29,USD,SUCCESS
PAY000012840,ORD000032483,CUST0007177,2026-03-02T16:01:24,BANK_TRANSFER,8868,3479.37,USD,FAILED
PAY000012841,ORD000014202,CUST0001639,2026-02-03T18:29:50,UPI,9530,2213.99,INR,SUCCESS
PAY000012842,ORD000036000,CUST0004694,2026-03-11T01:17:31,UPI,1324,1060.93,USD,SUCCESS
PAY000012843,ORD000059108,CUST0008487,2026-03-28T06:16:59,UPI,5018,4056.79,GBP,SUCCESS
PAY000012844,ORD000092969,CUST0001385,2026-07-07T08:14:40,WALLET,1036,2304.65,USD,SUCCESS
PAY000012845,ORD000045567,CUST0002199,2026-06-06T17:45:18,UPI,0353,3508.33,USD,SUCCESS
PAY000012846,ORD000096993,CUST0002077,2026-04-17T18:17:19,CARD,8850,1465.65,GBP,SUCCESS
PAY000012847,ORD000047206,CUST0009026,2026-01-17T07:50:41,UPI,2641,1748.86,USD,SUCCESS
PAY000012848,ORD000049216,CUST0008434,2026-03-12T02:39:41,BANK_TRANSFER,5619,3144.94,USD,SUCCESS
PAY000012849,ORD000085349,CUST0002037,2026-03-15T12:55:20,BANK_TRANSFER,1624,3690.22,GBP,SUCCESS
PAY000012850,ORD000010167,CUST0000736,2026-05-17T04:12:24,BANK_TRANSFER,6299,2919.16,INR,SUCCESS
PAY000012851,ORD000089658,CUST0007898,2026-02-03T02:05:49,WALLET,8773,1005.47,USD,SUCCESS
PAY000012852,ORD000078555,CUST0002559,2026-03-15T21:39:31,UPI,2026,4449.51,USD,REFUNDED
PAY000012853,ORD000056287,CUST0007805,2026-03-06T18:57:26,WALLET,3242,3994.56,GBP,SUCCESS
PAY000012854,ORD000086847,CUST0001600,2026-06-04T12:44:21,WALLET,8122,3772.2,INR,REFUNDED
PAY000012855,ORD000041741,CUST0000543,2026-04-05T09:57:14,WALLET,3990,1902.05,INR,SUCCESS
PAY000012856,ORD000017650,CUST0000206,2026-07-23T05:48:00,BANK_TRANSFER,3014,4067.06,USD,SUCCESS
PAY000012857,ORD000034224,CUST0004667,2026-06-11T16:02:42,WALLET,3437,710.64,INR,SUCCESS
PAY000012858,ORD000080284,CUST0001857,2026-01-11T10:34:23,BANK_TRANSFER,5876,334.28,USD,SUCCESS
PAY000012859,ORD000055361,CUST0002141,2026-01-13T19:25:44,BANK_TRANSFER,7451,2099.57,USD,FAILED
PAY000012860,ORD000071381,CUST0003320,2026-01-20T19:25:27,BANK_TRANSFER,8270,523.56,INR,FAILED
PAY000012861,ORD000046137,CUST0000454,2026-05-27T18:14:39,WALLET,0758,3510.95,GBP,SUCCESS
PAY000012862,ORD000093779,CUST0000197,2026-03-20T05:23:29,WALLET,1193,1576.79,INR,SUCCESS
PAY000012863,ORD000095233,CUST0009994,2026-01-30T23:45:43,UPI,1292,1323.51,GBP,SUCCESS
PAY000012864,ORD000096825,CUST0007136,2026-05-17T05:50:34,CARD,5355,285.77,INR,SUCCESS
PAY000012865,ORD000049852,CUST0005906,2026-03-10T18:25:37,BANK_TRANSFER,5499,4053.47,GBP,SUCCESS
PAY000012866,ORD000099363,CUST0004122,2026-02-20T15:58:45,BANK_TRANSFER,9159,605.89,USD,REFUNDED
PAY000012867,ORD000043790,CUST0006966,2026-07-25T13:29:29,BANK_TRANSFER,5549,1491.37,GBP,SUCCESS
PAY000012868,ORD000035175,CUST0009313,2026-05-16T18:39:53,UPI,8316,1237.17,GBP,SUCCESS
PAY000012869,ORD000007731,CUST0004129,2026-06-13T05:14:25,BANK_TRANSFER,5630,2947.41,GBP,SUCCESS
PAY000012870,ORD000057772,CUST0000875,2026-05-30T22:53:44,UPI,6879,4311.63,INR,SUCCESS
PAY000012871,ORD000090456,CUST0000412,2026-04-08T15:54:16,BANK_TRANSFER,6753,1166.14,INR,SUCCESS
PAY000012872,ORD000085290,CUST0008089,2026-07-02T16:12:17,BANK_TRANSFER,5472,3574.59,INR,SUCCESS
PAY000012873,ORD000029638,CUST0004620,2026-04-28T13:53:04,UPI,6695,3096.88,GBP,SUCCESS
PAY000012874,ORD000012699,CUST0001472,2026-01-08T13:45:35,UPI,8595,161.71,USD,SUCCESS
PAY000012875,ORD000067975,CUST0005340,2026-07-20T23:29:35,UPI,6500,4130.15,USD,REFUNDED
PAY000012876,ORD000043436,CUST0001609,2026-05-13T12:32:42,CARD,6558,3432.35,USD,SUCCESS
PAY000012877,ORD000069796,CUST0002164,2026-03-13T17:34:53,WALLET,7825,2479.38,INR,SUCCESS
PAY000012878,ORD000071307,CUST0009899,2026-03-28T15:39:45,WALLET,2782,3014.89,GBP,SUCCESS
PAY000012879,ORD000046547,CUST0007952,2026-05-09T22:38:35,BANK_TRANSFER,9262,2059.84,GBP,FAILED
PAY000012880,ORD000005306,CUST0009780,2026-05-19T09:16:58,WALLET,5774,1029.94,INR,FAILED
PAY000012881,ORD000067121,CUST0008991,2026-05-14T20:15:38,CARD,7988,11.02,USD,SUCCESS
PAY000012882,ORD000042576,CUST0003176,2026-07-27T08:49:41,WALLET,8516,4484.28,USD,SUCCESS
PAY000012883,ORD000033388,CUST0003743,2026-06-29T07:36:29,UPI,3134,1208.79,USD,FAILED
PAY000012884,ORD000033028,CUST0006649,2026-04-09T10:25:17,BANK_TRANSFER,3449,1585.74,USD,SUCCESS
PAY000012885,ORD000031498,CUST0004894,2026-01-28T19:17:08,CARD,2349,3540.39,GBP,SUCCESS
PAY000012886,ORD000086166,CUST0006215,2026-01-06T19:09:13,BANK_TRANSFER,8486,4309.77,USD,SUCCESS
PAY000012887,ORD000075635,CUST0003923,2026-05-13T22:37:36,WALLET,1868,3114.33,USD,SUCCESS
PAY000012888,ORD000050427,CUST0004453,2026-05-08T00:26:42,CARD,5958,855.23,GBP,SUCCESS
PAY000012889,ORD000032136,CUST0008785,2026-07-06T00:08:32,WALLET,0798,4285.63,GBP,SUCCESS
PAY000012890,ORD000054612,CUST0001370,2026-07-21T12:36:00,WALLET,8139,2987.27,INR,SUCCESS
PAY000012891,ORD000066798,CUST0007069,2026-02-17T12:12:45,WALLET,2362,1570.41,INR,SUCCESS
PAY000012892,ORD000076712,CUST0005711,2026-05-15T12:58:16,BANK_TRANSFER,7106,3128.89,GBP,SUCCESS
PAY000012893,ORD000077793,CUST0009696,2026-07-03T10:47:25,WALLET,3149,1635.22,USD,REFUNDED
PAY000012894,ORD000035904,CUST0005636,2026-05-16T16:14:17,UPI,1635,3835.27,GBP,FAILED
PAY000012895,ORD000082433,CUST0000824,2026-03-27T01:23:16,BANK_TRANSFER,5209,1780.54,USD,SUCCESS
PAY000012896,ORD000025606,CUST0008732,2026-04-04T14:32:38,WALLET,4701,489.74,GBP,SUCCESS
PAY000012897,ORD000020971,CUST0000067,2026-03-26T15:11:13,CARD,1214,4109.28,USD,SUCCESS
PAY000012898,ORD000061484,CUST0002941,2026-02-22T16:31:47,CARD,5460,1485.58,GBP,SUCCESS
PAY000012899,ORD000092605,CUST0008509,2026-06-02T22:10:58,BANK_TRANSFER,6487,2553.62,USD,REFUNDED
PAY000012900,ORD000098209,CUST0008524,2026-06-25T23:16:02,BANK_TRANSFER,3993,1627.56,INR,SUCCESS
PAY000012901,ORD000043615,CUST0000370,2026-01-21T12:02:09,BANK_TRANSFER,1279,2902.31,INR,SUCCESS
PAY000012902,ORD000012467,CUST0004011,2026-03-31T04:23:36,CARD,2643,4806.38,GBP,REFUNDED
PAY000012903,ORD000014968,CUST0007853,2026-04-17T03:19:38,BANK_TRANSFER,9332,3067.61,INR,FAILED
PAY000012904,ORD000078284,CUST0003966,2026-05-31T03:45:17,WALLET,2221,3072.13,INR,SUCCESS
PAY000012905,ORD000090600,CUST0004579,2026-04-03T00:50:54,UPI,6455,554.58,GBP,SUCCESS
PAY000012906,ORD000079160,CUST0002076,2026-07-30T13:38:40,WALLET,1973,2619.88,USD,SUCCESS
PAY000012907,ORD000006177,CUST0009338,2026-07-12T09:01:25,UPI,7031,1128.47,INR,SUCCESS
PAY000012908,ORD000036039,CUST0002237,2026-01-08T11:47:31,WALLET,8080,4859.02,INR,SUCCESS
PAY000012909,ORD000065314,CUST0000242,2026-03-09T04:20:48,BANK_TRANSFER,2098,1667.1,GBP,SUCCESS
PAY000012910,ORD000026466,CUST0009445,2026-01-07T09:55:07,UPI,4767,1502.28,INR,SUCCESS
PAY000012911,ORD000008852,CUST0004308,2026-05-25T15:14:51,CARD,6604,1105.2,USD,SUCCESS
PAY000012912,ORD000073797,CUST0003896,2026-02-09T05:03:34,WALLET,5130,3395.75,USD,FAILED
PAY000012913,ORD000017833,CUST0000260,2026-03-04T23:18:24,WALLET,0251,968.42,INR,SUCCESS
PAY000012914,ORD000002268,CUST0007788,2026-01-16T19:09:36,WALLET,9043,433.25,GBP,SUCCESS
PAY000012915,ORD000019087,CUST0006129,2026-05-14T13:40:51,UPI,1819,2521.98,GBP,SUCCESS
PAY000012916,ORD000048983,CUST0005338,2026-04-15T04:06:00,BANK_TRANSFER,1893,1579.39,GBP,FAILED
PAY000012917,ORD000070289,CUST0002930,2026-03-09T23:17:43,WALLET,5075,2244.88,INR,SUCCESS
PAY000012918,ORD000057858,CUST0009601,2026-05-02T08:11:38,UPI,2699,437.31,USD,SUCCESS
PAY000012919,ORD000053130,CUST0001090,2026-03-30T05:45:50,WALLET,8334,67.55,GBP,SUCCESS
PAY000012920,ORD000059708,CUST0007961,2026-02-17T05:14:14,UPI,1000,4726.29,INR,SUCCESS
PAY000012921,ORD000084050,CUST0000403,2026-06-20T18:20:18,WALLET,0595,4531.75,USD,SUCCESS
PAY000012922,ORD000060051,CUST0000301,2026-04-01T22:39:00,CARD,8342,2295.33,INR,SUCCESS
PAY000012923,ORD000025488,CUST0006079,2026-03-01T13:35:35,UPI,4193,3545.85,GBP,SUCCESS
PAY000012924,ORD000090868,CUST0006547,2026-02-14T13:43:03,UPI,2125,3053.47,INR,SUCCESS
PAY000012925,ORD000099555,CUST0008148,2026-04-12T12:30:47,WALLET,3138,1252.48,USD,FAILED
PAY000012926,ORD000066594,CUST0006964,2026-03-29T23:30:39,UPI,1134,4901.39,GBP,FAILED
