customer_id,segment,annual_spend,last_purchase_date,marketing_opt_in
CUST0003020,High Value,7500.09,2026-01-19,N
CUST0003021,Occasional,85567.49,2026-06-30,N
CUST0003022,Occasional,9346.05,2026-05-31,N
CUST0003023,High Value,7496.3,2026-05-16,N
CUST0003024,Regular,32456.5,2026-05-27,N
CUST0003025,At Risk,19883.07,2026-01-21,N
CUST0003026,At Risk,33931.87,2026-02-15,N
CUST0003027,Regular,92422.43,2026-07-15,Y
CUST0003028,High Value,57467.03,2026-02-01,N
CUST0003029,Occasional,39781.23,2026-05-11,Y
CUST0003030,Regular,41774.61,2026-06-29,N
CUST0003031,High Value,94479.01,2026-05-19,N
CUST0003032,Regular,58709.79,2026-01-30,Y
CUST0003033,Regular,29264.16,2026-05-08,Y
CUST0003034,High Value,32218.63,2026-02-01,N
CUST0003035,Occasional,61408.62,2026-07-29,Y
CUST0003036,At Risk,14983.21,2026-02-03,Y
CUST0003037,At Risk,90774.67,2026-04-16,N
CUST0003038,At Risk,22224.39,2026-07-08,N
CUST0003039,Occasional,40664.32,2026-07-04,N
CUST0003040,Occasional,59051.55,2026-07-17,N
CUST0003041,Occasional,76386.84,2026-05-28,Y
CUST0003042,High Value,84407.22,2026-05-08,N
CUST0003043,Regular,32134.26,2026-07-07,N
CUST0003044,At Risk,18635.82,2026-02-14,Y
CUST0003045,Regular,27762.6,2026-03-25,Y
CUST0003046,High Value,75749.5,2026-01-19,Y
CUST0003047,At Risk,69328.22,2026-01-30,Y
CUST0003048,High Value,17977.55,2026-06-20,N
CUST0003049,High Value,64081.77,2026-03-20,Y
CUST0003050,At Risk,36501.04,2026-02-25,N
CUST0003051,High Value,43700.8,2026-04-26,Y
CUST0003052,High Value,3797.99,2026-06-22,N
CUST0003053,Occasional,56815.56,2026-03-14,N
CUST0003054,Regular,29991.55,2026-06-01,N
CUST0003055,Occasional,66061.97,2026-07-21,Y
CUST0003056,At Risk,7698.64,2026-01-05,Y
CUST0003057,High Value,24208.86,2026-03-01,N
CUST0003058,High Value,60516.57,2026-07-04,N
CUST0003059,High Value,67962.41,2026-04-06,N
CUST0003060,At Risk,14120.02,2026-01-15,Y
CUST0003061,Regular,10855.39,2026-05-07,N
CUST0003062,High Value,22178.16,2026-02-10,N
CUST0003063,At Risk,25497.49,2026-01-10,Y
CUST0003064,At Risk,57767.19,2026-06-07,Y
CUST0003065,At Risk,70723.69,2026-01-08,Y
CUST0003066,High Value,6802.19,2026-05-12,N
CUST0003067,Regular,68733.92,2026-04-12,Y
CUST0003068,High Value,85754.44,2026-05-24,N
CUST0003069,Occasional,52788.77,2026-01-15,N
CUST0003070,High Value,49336.05,2026-04-07,Y
CUST0003071,At Risk,98793.69,2026-07-25,Y
CUST0003072,Regular,6083.67,2026-06-28,N
CUST0003073,Regular,5154.4,2026-02-06,N
CUST0003074,At Risk,96576.15,2026-04-30,N
CUST0003075,At Risk,14967.86,2026-06-18,N
CUST0003076,High Value,68263.54,2026-04-20,Y
CUST0003077,At Risk,68033.54,2026-02-16,Y
CUST0003078,At Risk,94597.53,2026-07-08,Y
CUST0003079,At Risk,54731.54,2026-05-18,N
CUST0003080,Regular,32513.39,2026-04-08,Y
CUST0003081,Regular,96216.5,2026-04-12,N
CUST0003082,High Value,42774.31,2026-03-24,N
CUST0003083,Regular,62711.06,2026-02-04,Y
CUST0003084,Regular,74005.21,2026-05-24,N
CUST0003085,Occasional,99695.35,2026-07-11,N
CUST0003086,High Value,89904.46,2026-02-14,N
CUST0003087,Regular,79325.12,2026-07-05,N
CUST0003088,Occasional,60039.77,2026-01-06,Y
CUST0003089,Regular,96718.83,2026-05-14,Y
CUST0003090,Regular,15140.82,2026-02-25,N
CUST0003091,At Risk,943.31,2026-02-25,Y
CUST0003092,Regular,34262.64,2026-07-17,Y
CUST0003093,At Risk,87978.75,2026-04-19,Y
CUST0003094,Regular,29592.7,2026-01-25,N
CUST0003095,Occasional,24403.83,2026-05-10,Y
CUST0003096,Regular,45325.15,2026-07-22,N
CUST0003097,Regular,9974.17,2026-06-14,Y
CUST0003098,Regular,36735.87,2026-06-28,Y
CUST0003099,Occasional,18798.41,2026-06-30,N
CUST0003100,High Value,39872.25,2026-06-25,Y
CUST0003101,Occasional,57507.18,2026-04-26,N
CUST0003102,Occasional,40314.45,2026-06-24,Y
CUST0003103,At Risk,27460.44,2026-02-25,N
CUST0003104,Occasional,19248.72,2026-04-26,Y
CUST0003105,High Value,53168.1,2026-07-11,N
CUST0003106,At Risk,5090.85,2026-02-27,Y
CUST0003107,Occasional,71475.31,2026-02-21,N
CUST0003108,Occasional,8538.93,2026-03-19,N
CUST0003109,Regular,43644.64,2026-01-31,N
CUST0003110,Occasional,56860.63,2026-06-08,Y
CUST0003111,High Value,19737.92,2026-04-30,Y
CUST0003112,High Value,73082.26,2026-04-04,N
CUST0003113,High Value,2309.37,2026-05-02,N
CUST0003114,At Risk,6037.04,2026-01-06,N
CUST0003115,High Value,59893.81,2026-06-01,N
CUST0003116,At Risk,31664.62,2026-07-19,N
CUST0003117,High Value,31694.81,2026-05-13,Y
CUST0003118,Regular,80620.66,2026-03-03,Y
CUST0003119,At Risk,69269.28,2026-03-02,Y
CUST0003120,High Value,36736.15,2026-07-21,N
CUST0003121,High Value,20297.94,2026-03-05,Y
CUST0003122,High Value,20372.45,2026-04-28,N
CUST0003123,Regular,65946.01,2026-07-15,N
CUST0003124,High Value,14052.28,2026-05-03,Y
CUST0003125,High Value,23126.2,2026-06-16,N
CUST0003126,Regular,26542.09,2026-06-05,N
CUST0003127,Regular,20426.27,2026-02-13,N
CUST0003128,High Value,18789.71,2026-04-24,N
CUST0003129,Occasional,15993.72,2026-01-21,N
CUST0003130,Occasional,46949.86,2026-04-23,N
CUST0003131,At Risk,24732.06,2026-04-26,N
CUST0003132,Occasional,16282.18,2026-04-16,N
CUST0003133,At Risk,69297.64,2026-06-04,Y
CUST0003134,Regular,53843.08,2026-05-26,N
CUST0003135,Occasional,24290.26,2026-05-19,Y
CUST0003136,High Value,5553.78,2026-07-24,Y
CUST0003137,Regular,15590.5,2026-04-18,N
CUST0003138,Regular,7529.55,2026-03-20,Y
CUST0003139,Occasional,9677.44,2026-05-07,N
CUST0003140,At Risk,74991.51,2026-02-24,N
CUST0003141,At Risk,1684.84,2026-07-29,N
CUST0003142,High Value,92695.1,2026-02-07,N
CUST0003143,Regular,71749.94,2026-02-17,Y
CUST0003144,Regular,82472.55,2026-03-29,N
CUST0003145,Regular,51463.96,2026-03-10,N
CUST0003146,At Risk,21144.01,2026-06-19,Y
CUST0003147,Occasional,89934.05,2026-03-20,Y
CUST0003148,At Risk,36763.44,2026-03-16,N
CUST0003149,Occasional,18687.04,2026-07-25,N
CUST0003150,High Value,34572.96,2026-02-16,N
CUST0003151,At Risk,53003.88,2026-02-02,N
CUST0003152,Occasional,32265.29,2026-04-02,N
CUST0003153,Occasional,61713.97,2026-03-18,N
CUST0003154,High Value,45350.44,2026-07-01,N
CUST0003155,Regular,14827.42,2026-03-05,Y
CUST0003156,High Value,6427.46,2026-06-17,N
CUST0003157,High Value,25261.04,2026-06-05,Y
CUST0003158,Occasional,25705.78,2026-06-02,Y
CUST0003159,Regular,71620.4,2026-03-16,Y
CUST0003160,Occasional,87312.85,2026-06-29,N
CUST0003161,High Value,36728.81,2026-01-08,Y
CUST0003162,At Risk,29910.51,2026-05-11,Y
CUST0003163,Regular,64586.29,2026-04-29,N
CUST0003164,At Risk,78102.42,2026-01-17,N
CUST0003165,Occasional,90764.11,2026-05-01,Y
CUST0003166,Occasional,5747.4,2026-07-13,N
CUST0003167,Regular,2204.66,2026-07-17,N
CUST0003168,Regular,54036.92,2026-06-05,N
CUST0003169,Occasional,38169.11,2026-06-17,N
CUST0003170,High Value,96856.14,2026-01-16,N
CUST0003171,At Risk,59581.2,2026-05-08,Y
CUST0003172,High Value,65112.31,2026-02-02,Y
CUST0003173,High Value,41250.2,2026-03-30,N
CUST0003174,High Value,47367.2,2026-07-09,N
CUST0003175,Occasional,66910.37,2026-07-24,Y
CUST0003176,High Value,34384.16,2026-02-09,Y
CUST0003177,High Value,11429.15,2026-04-06,N
CUST0003178,At Risk,2304.1,2026-02-02,Y
CUST0003179,High Value,35837.29,2026-01-25,N
CUST0003180,Regular,57502.44,2026-03-27,N
CUST0003181,High Value,52847.87,2026-01-22,N
CUST0003182,High Value,67337.93,2026-03-29,N
CUST0003183,High Value,42760.01,2026-05-27,N
CUST0003184,Regular,21802.55,2026-05-02,N
CUST0003185,At Risk,63749.66,2026-04-11,Y
CUST0003186,Regular,22170.88,2026-04-11,Y
CUST0003187,At Risk,2844.28,2026-03-05,N
CUST0003188,Regular,87401.37,2026-02-04,N
CUST0003189,High Value,68003.51,2026-06-25,Y
CUST0003190,Regular,12284.94,2026-06-22,Y
CUST0003191,Regular,47458.3,2026-01-13,N
CUST0003192,High Value,58154.41,2026-06-29,N
CUST0003193,Occasional,39333.38,2026-03-30,N
CUST0003194,Regular,14989.42,2026-01-01,N
CUST0003195,High Value,43842.14,2026-05-05,N
CUST0003196,High Value,27842.1,2026-03-20,Y
CUST0003197,Occasional,65439.18,2026-04-26,Y
CUST0003198,Regular,10129.02,2026-06-10,Y
CUST0003199,At Risk,78516.89,2026-05-25,Y
CUST0003200,At Risk,81594.25,2026-05-06,N
CUST0003201,Occasional,78322.02,2026-07-11,Y
CUST0003202,High Value,58840.91,2026-03-30,N
CUST0003203,High Value,20423.23,2026-01-31,Y
CUST0003204,High Value,1020.0,2026-05-29,N
CUST0003205,Occasional,98431.2,2026-05-02,Y
CUST0003206,High Value,68347.81,2026-07-30,N
CUST0003207,At Risk,70269.75,2026-02-14,N
CUST0003208,At Risk,5681.66,2026-03-03,Y
CUST0003209,High Value,84090.04,2026-05-07,N
CUST0003210,High Value,40084.76,2026-05-31,Y
CUST0003211,High Value,1493.34,2026-04-30,N
CUST0003212,Occasional,17797.27,2026-06-12,Y
CUST0003213,High Value,89921.25,2026-06-17,Y
CUST0003214,Occasional,44157.61,2026-03-11,Y
CUST0003215,At Risk,23239.01,2026-06-07,Y
CUST0003216,Regular,95507.51,2026-07-12,N
CUST0003217,High Value,26776.43,2026-01-05,Y
CUST0003218,At Risk,82520.51,2026-07-17,N
CUST0003219,Regular,40117.36,2026-06-24,N
CUST0003220,At Risk,22980.79,2026-05-09,Y
CUST0003221,Regular,65602.3,2026-07-04,N
CUST0003222,High Value,39508.37,2026-01-02,Y
CUST0003223,Regular,90382.79,2026-07-30,Y
CUST0003224,At Risk,68477.42,2026-02-28,Y
CUST0003225,Occasional,44952.99,2026-05-06,Y
CUST0003226,At Risk,1328.89,2026-01-22,Y
CUST0003227,Occasional,68205.48,2026-03-09,Y
CUST0003228,High Value,94496.94,2026-02-24,N
CUST0003229,Occasional,15805.99,2026-01-25,Y
CUST0003230,At Risk,77099.31,2026-07-21,Y
CUST0003231,Regular,96544.54,2026-07-15,N
CUST0003232,Occasional,29337.66,2026-07-06,N
CUST0003233,High Value,8598.73,2026-06-28,Y
CUST0003234,At Risk,51898.46,2026-05-31,Y
CUST0003235,At Risk,30686.87,2026-01-11,N
CUST0003236,At Risk,92030.57,2026-05-25,N
CUST0003237,Occasional,29461.85,2026-06-29,N
CUST0003238,Regular,86452.87,2026-07-20,Y
CUST0003239,At Risk,68839.55,2026-05-10,N
CUST0003240,At Risk,30367.55,2026-07-02,N
CUST0003241,High Value,70221.0,2026-06-24,Y
CUST0003242,High Value,49157.79,2026-07-07,Y
CUST0003243,Regular,30120.23,2026-05-04,N
CUST0003244,At Risk,35070.71,2026-05-07,Y
CUST0003245,At Risk,25809.18,2026-03-26,N
CUST0003246,High Value,17945.39,2026-06-14,N
CUST0003247,At Risk,83184.71,2026-06-03,Y
CUST0003248,High Value,71346.45,2026-02-21,N
CUST0003249,At Risk,32776.59,2026-01-22,N
CUST0003250,High Value,91302.31,2026-06-23,N
CUST0003251,High Value,60652.81,2026-04-10,Y
CUST0003252,Regular,1478.87,2026-03-25,Y
CUST0003253,At Risk,16720.03,2026-02-26,Y
CUST0003254,Occasional,28415.27,2026-06-03,N
CUST0003255,Regular,61964.43,2026-04-02,N
CUST0003256,Occasional,3779.01,2026-06-01,N
CUST0003257,At Risk,26970.76,2026-03-24,Y
CUST0003258,At Risk,63326.22,2026-01-17,N
CUST0003259,At Risk,49717.49,2026-07-29,Y
CUST0003260,Regular,75766.94,2026-01-25,N
CUST0003261,Regular,44675.66,2026-07-16,N
CUST0003262,Regular,35750.38,2026-04-22,Y
CUST0003263,High Value,81446.5,2026-01-25,Y
CUST0003264,Occasional,54855.64,2026-01-25,Y
CUST0003265,At Risk,7540.01,2026-01-05,N
CUST0003266,Regular,81393.84,2026-05-10,N
CUST0003267,Regular,61084.57,2026-05-27,Y
CUST0003268,High Value,87232.21,2026-01-10,Y
CUST0003269,Occasional,34777.69,2026-03-05,Y
CUST0003270,Regular,21353.47,2026-05-18,Y
CUST0003271,Regular,63186.29,2026-03-15,N
CUST0003272,At Risk,40436.39,2026-05-03,N
CUST0003273,At Risk,45000.36,2026-04-19,Y
CUST0003274,High Value,77378.85,2026-05-23,N
CUST0003275,Regular,40230.4,2026-01-12,Y
CUST0003276,Regular,50050.9,2026-01-22,Y
CUST0003277,At Risk,84569.51,2026-05-08,N
CUST0003278,Regular,47237.81,2026-01-04,N
CUST0003279,Occasional,91282.65,2026-06-15,N
CUST0003280,Regular,65498.47,2026-04-08,Y
CUST0003281,At Risk,90023.54,2026-01-05,N
CUST0003282,Regular,46994.06,2026-07-22,N
CUST0003283,Occasional,41346.89,2026-04-29,N
CUST0003284,At Risk,25067.6,2026-07-26,N
CUST0003285,Regular,85654.97,2026-02-04,Y
CUST0003286,High Value,95612.21,2026-07-11,Y
CUST0003287,At Risk,93334.02,2026-05-07,N
CUST0003288,Occasional,42976.95,2026-07-18,Y
CUST0003289,High Value,11472.5,2026-03-01,Y
CUST0003290,At Risk,77315.35,2026-07-02,N
CUST0003291,High Value,20482.24,2026-05-02,Y
CUST0003292,At Risk,67655.62,2026-07-05,N
CUST0003293,High Value,99538.7,2026-04-01,Y
CUST0003294,Regular,67615.06,2026-01-21,Y
CUST0003295,High Value,18673.3,2026-04-14,Y
CUST0003296,High Value,17096.27,2026-07-02,N
CUST0003297,Regular,18432.28,2026-06-01,Y
CUST0003298,At Risk,53976.69,2026-01-04,N
CUST0003299,Regular,9269.44,2026-05-03,Y
CUST0003300,Occasional,14115.92,2026-03-14,Y
CUST0003301,At Risk,58475.12,2026-06-20,N
CUST0003302,High Value,14400.73,2026-06-08,N
CUST0003303,At Risk,61508.06,2026-01-16,N
CUST0003304,Occasional,12197.1,2026-02-02,N
CUST0003305,Regular,67496.11,2026-07-21,N
CUST0003306,Regular,61521.79,2026-01-07,N
CUST0003307,High Value,92210.44,2026-06-15,N
CUST0003308,High Value,10268.87,2026-04-02,N
CUST0003309,At Risk,25492.71,2026-01-31,Y
CUST0003310,At Risk,81790.86,2026-02-09,Y
CUST0003311,Regular,30136.22,2026-04-01,Y
CUST0003312,Occasional,20286.84,2026-01-16,Y
CUST0003313,Regular,34935.16,2026-03-13,Y
CUST0003314,High Value,16747.82,2026-03-09,N
CUST0003315,Occasional,66599.8,2026-06-17,N
CUST0003316,At Risk,37058.43,2026-06-23,Y
CUST0003317,At Risk,73054.41,2026-04-08,N
CUST0003318,Regular,27348.84,2026-05-12,N
CUST0003319,Occasional,55382.2,2026-03-18,N
CUST0003320,Regular,16433.82,2026-07-23,N
CUST0003321,Regular,31682.03,2026-07-25,Y
CUST0003322,Occasional,54090.2,2026-06-16,Y
CUST0003323,High Value,67531.06,2026-05-22,Y
CUST0003324,At Risk,45844.29,2026-07-15,N
CUST0003325,High Value,33556.99,2026-01-17,Y
CUST0003326,High Value,87490.15,2026-06-09,N
CUST0003327,At Risk,68345.62,2026-02-15,N
CUST0003328,Occasional,72108.51,2026-05-22,N
CUST0003329,Regular,77065.84,2026-06-23,N
CUST0003330,Regular,9969.78,2026-02-01,Y
CUST0003331,At Risk,16956.73,2026-07-17,N
CUST0003332,Occasional,31987.71,2026-07-06,N
CUST0003333,Occasional,70624.24,2026-05-07,Y
CUST0003334,Occasional,53579.9,2026-06-09,N
CUST0003335,High Value,33136.42,2026-05-06,N
CUST0003336,High Value,73843.67,2026-02-26,N
CUST0003337,High Value,28457.61,2026-07-28,N
CUST0003338,Occasional,44329.37,2026-07-16,Y
CUST0003339,At Risk,95398.99,2026-02-08,Y
CUST0003340,Regular,14664.16,2026-07-29,Y
CUST0003341,High Value,16002.43,2026-06-26,N
CUST0003342,Occasional,71662.7,2026-03-07,N
CUST0003343,At Risk,84053.59,2026-02-28,Y
CUST0003344,Regular,2713.64,2026-02-27,N
CUST0003345,Occasional,30876.5,2026-06-05,N
CUST0003346,High Value,71728.31,2026-06-16,Y
CUST0003347,Regular,43088.6,2026-03-28,Y
CUST0003348,At Risk,5238.94,2026-05-10,N
CUST0003349,Occasional,98624.4,2026-04-25,Y
CUST0003350,Occasional,27177.12,2026-03-27,N
CUST0003351,Regular,89757.69,2026-05-22,Y
CUST0003352,Regular,25845.34,2026-03-12,Y
CUST0003353,High Value,85245.32,2026-07-01,Y
CUST0003354,At Risk,8357.33,2026-01-22,N
CUST0003355,Regular,66957.94,2026-04-07,N
CUST0003356,Regular,1562.0,2026-01-21,Y
CUST0003357,At Risk,60267.88,2026-06-10,N
CUST0003358,Occasional,86685.07,2026-06-01,N
CUST0003359,At Risk,79266.26,2026-02-13,N
CUST0003360,High Value,62633.25,2026-03-13,Y
CUST0003361,High Value,65037.74,2026-07-17,N
CUST0003362,Regular,5618.25,2026-05-25,Y
CUST0003363,Regular,73564.64,2026-03-26,Y
CUST0003364,At Risk,14148.63,2026-06-29,N
CUST0003365,High Value,3242.82,2026-07-14,Y
CUST0003366,Regular,45289.49,2026-07-26,N
CUST0003367,Regular,68557.03,2026-02-21,Y
CUST0003368,Occasional,49601.25,2026-01-07,N
CUST0003369,At Risk,25860.02,2026-02-09,N
CUST0003370,Occasional,12833.3,2026-03-10,N
CUST0003371,Occasional,94045.51,2026-02-02,N
CUST0003372,At Risk,287.59,2026-01-09,Y
CUST0003373,High Value,19063.69,2026-04-19,N
CUST0003374,High Value,21210.9,2026-01-16,Y
CUST0003375,Occasional,71678.28,2026-06-18,Y
CUST0003376,High Value,11123.82,2026-05-28,Y
CUST0003377,High Value,75125.46,2026-02-17,N
CUST0003378,Occasional,84768.1,2026-02-02,Y
CUST0003379,Occasional,86373.14,2026-04-21,N
CUST0003380,At Risk,13857.8,2026-01-28,Y
CUST0003381,High Value,27568.55,2026-07-06,N
CUST0003382,At Risk,11131.7,2026-03-18,Y
CUST0003383,High Value,26144.79,2026-04-06,Y
CUST0003384,Regular,34954.85,2026-04-27,Y
CUST0003385,Occasional,7982.09,2026-05-02,Y
CUST0003386,High Value,31853.2,2026-04-08,Y
CUST0003387,Regular,9917.09,2026-07-10,Y
CUST0003388,Regular,7999.44,2026-02-28,Y
CUST0003389,High Value,75911.23,2026-04-20,Y
CUST0003390,Occasional,7250.17,2026-03-13,Y
CUST0003391,At Risk,58586.54,2026-01-24,Y
CUST0003392,At Risk,18117.81,2026-04-11,N
CUST0003393,At Risk,56191.82,2026-02-28,N
CUST0003394,Regular,55021.98,2026-02-13,N
CUST0003395,High Value,78880.87,2026-04-29,N
CUST0003396,High Value,16733.18,2026-03-18,N
CUST0003397,High Value,21248.38,2026-06-17,Y
CUST0003398,High Value,68258.58,2026-05-20,N
CUST0003399,Occasional,31997.28,2026-04-20,N
CUST0003400,Regular,10293.54,2026-05-08,N
CUST0003401,Regular,46444.15,2026-03-04,N
CUST0003402,High Value,73899.5,2026-04-24,Y
CUST0003403,Occasional,55129.23,2026-03-06,Y
CUST0003404,High Value,72807.64,2026-04-24,N
CUST0003405,At Risk,75004.38,2026-05-13,N
CUST0003406,Occasional,26928.76,2026-04-18,N
CUST0003407,At Risk,85832.07,2026-06-26,N
CUST0003408,Occasional,20209.74,2026-01-21,Y
CUST0003409,Occasional,51393.45,2026-05-19,N
CUST0003410,Occasional,88317.84,2026-03-27,Y
CUST0003411,High Value,86117.06,2026-03-08,N
CUST0003412,Regular,73977.66,2026-06-10,N
CUST0003413,Occasional,68028.19,2026-06-08,Y
CUST0003414,High Value,55477.08,2026-04-29,Y
CUST0003415,Regular,39967.67,2026-01-06,N
CUST0003416,Occasional,88019.08,2026-01-24,N
CUST0003417,Occasional,78523.51,2026-04-12,N
CUST0003418,Regular,54437.14,2026-07-15,N
CUST0003419,Regular,3917.61,2026-01-22,Y
CUST0003420,High Value,82636.74,2026-05-26,Y
CUST0003421,Regular,68118.94,2026-02-21,Y
CUST0003422,At Risk,92391.65,2026-04-17,Y
CUST0003423,High Value,22846.65,2026-03-31,Y
CUST0003424,At Risk,48760.36,2026-04-13,Y
CUST0003425,Regular,39017.59,2026-07-26,N
CUST0003426,Regular,90178.44,2026-07-11,Y
CUST0003427,High Value,94770.45,2026-04-08,N
CUST0003428,At Risk,34316.21,2026-06-01,N
CUST0003429,Occasional,33644.13,2026-01-15,N
CUST0003430,High Value,73799.75,2026-03-15,Y
CUST0003431,High Value,53367.3,2026-03-04,N
CUST0003432,At Risk,88303.3,2026-07-02,Y
CUST0003433,At Risk,16262.47,2026-06-03,N
CUST0003434,High Value,77691.33,2026-03-17,Y
CUST0003435,Regular,14229.47,2026-01-03,Y
CUST0003436,At Risk,57276.9,2026-03-31,Y
CUST0003437,High Value,44253.05,2026-06-04,N
CUST0003438,High Value,46192.81,2026-04-19,N
CUST0003439,At Risk,76834.19,2026-02-24,N
CUST0003440,High Value,19420.02,2026-04-28,Y
CUST0003441,High Value,96097.34,2026-06-02,Y
CUST0003442,Regular,76002.3,2026-05-20,Y
CUST0003443,High Value,43761.16,2026-04-23,Y
CUST0003444,At Risk,34349.48,2026-06-03,Y
CUST0003445,Occasional,80735.49,2026-01-09,Y
CUST0003446,High Value,92642.73,2026-07-30,Y
CUST0003447,Occasional,87534.17,2026-07-03,N
CUST0003448,Occasional,75085.93,2026-01-22,N
CUST0003449,At Risk,57283.73,2026-02-20,Y
CUST0003450,At Risk,51589.51,2026-05-10,N
CUST0003451,High Value,81538.29,2026-04-27,Y
CUST0003452,At Risk,5747.81,2026-02-12,Y
CUST0003453,High Value,28731.23,2026-07-13,Y
CUST0003454,Regular,70524.42,2026-01-05,N
CUST0003455,Occasional,93895.76,2026-05-21,N
CUST0003456,High Value,35650.73,2026-02-20,Y
CUST0003457,High Value,69645.43,2026-04-26,N
CUST0003458,At Risk,19602.98,2026-07-03,N
CUST0003459,High Value,13347.4,2026-04-28,N
CUST0003460,Regular,52285.38,2026-05-16,N
CUST0003461,At Risk,77127.56,2026-04-02,Y
CUST0003462,High Value,65270.83,2026-06-13,Y
CUST0003463,Occasional,98647.31,2026-02-22,N
CUST0003464,At Risk,99841.07,2026-01-03,Y
CUST0003465,High Value,87770.69,2026-01-06,Y
CUST0003466,High Value,29098.13,2026-03-22,N
CUST0003467,Occasional,22980.43,2026-06-13,Y
CUST0003468,Regular,53915.44,2026-02-24,N
CUST0003469,High Value,10594.93,2026-04-16,Y
CUST0003470,At Risk,45139.88,2026-01-26,N
CUST0003471,Regular,94177.06,2026-04-27,N
CUST0003472,High Value,94686.7,2026-05-18,Y
CUST0003473,Occasional,75281.33,2026-05-12,Y
CUST0003474,High Value,16005.2,2026-06-21,N
CUST0003475,Occasional,68191.32,2026-02-02,Y
CUST0003476,Occasional,46821.84,2026-02-05,N
CUST0003477,High Value,92212.74,2026-01-01,Y
CUST0003478,High Value,21004.98,2026-02-23,Y
CUST0003479,Occasional,89155.95,2026-06-20,Y
CUST0003480,High Value,45726.87,2026-01-29,N
CUST0003481,Regular,71246.56,2026-02-21,N
CUST0003482,High Value,93755.87,2026-02-27,Y
CUST0003483,Occasional,61825.16,2026-07-09,N
CUST0003484,Regular,43269.66,2026-06-16,Y
CUST0003485,At Risk,97495.37,2026-01-21,N
CUST0003486,High Value,21374.45,2026-05-30,Y
CUST0003487,Occasional,33183.52,2026-05-04,Y
CUST0003488,Occasional,54856.5,2026-03-29,Y
CUST0003489,Regular,12740.81,2026-01-11,N
CUST0003490,Occasional,90257.55,2026-02-04,Y
CUST0003491,At Risk,48673.78,2026-02-12,N
CUST0003492,High Value,25674.47,2026-02-26,N
CUST0003493,Occasional,46431.12,2026-01-25,Y
CUST0003494,At Risk,52878.44,2026-03-24,N
CUST0003495,Occasional,71950.0,2026-04-14,Y
CUST0003496,Occasional,19686.76,2026-05-29,Y
CUST0003497,Occasional,59256.45,2026-01-28,Y
CUST0003498,High Value,12970.81,2026-02-02,Y
CUST0003499,At Risk,50372.81,2026-03-24,Y
CUST0003500,At Risk,5123.47,2026-06-24,N
